ano,nivel1,nivel2,nivel3,nivel4,nivel5,nivel6,valor_previsto,valor_arrecadado
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 007/2012/CEF - CONDOMINIO VARESE - TTS PMCMV - SMH,0.0,61900.17
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 008/2012/CEF - VIVENDAS DAS PATATIVAS - TTS PMCMV - SMH,0.0,98623.17
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV. 806406/2014/MTE/SENAES - UDES - UNIDADE DE DESENVOLVIMENTO ECONOMICO E SOLIDARIO - R,329694.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV. N 824422/2015/MJ/SESGE - IMPLEMENTACAO DO PLANO NACIONAL DE SEGURANCA PARA A REALIZA,0.0,1579050.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 824460/2015/MJ/SESGE - IMPLEMENTACAO DO PLANO NACIONAL DE SEGURANCA PARA A REALIZACAO,0.0,11877966.89
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIA DE CONVENIOS DA UNIAO E SUAS ENTIDADES,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA (CONTINUACAO),CONV 817194/2015/MJ/SESGE-CAPACITACAO DOS INTEGRANTES DA GUARDA MUNICIPAL PARA ATUACAO NOS,0.0,106704.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIAS DE CONVENIOS DA UNIAO E SUAS ENTIDADES (CONTINUACAO),OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - ADM. DIRETA,"CONV 030/2012/MTE/SENAES-PROJ RIO ECON SOL-COMPL ALEMAO,DA MARE,ANTARES/PALMARES E M.COROA",999350.0,0.0
2016,TRANSFERENCIAS CORRENTES,TRANSFERENCIAS DE CONVENIOS,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS - ADMINISTRACAO DIRETA,CONV.INSTITUICOES DE ENSINO-PROGRAMA DE QUALIFICACAO PROFISSIONAL-SMS,0.0,47655.03
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ISS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ISS,ISS - MULTA FORMAL OU PENAL,12604838.0,573293.49
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ISS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ISS,ISS - MULTAS E JUROS DE MORA,66640186.0,28787448.97
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS IMPOSTOS,IVVC - MULTA FORMAL OU PENAL,13747.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS IMPOSTOS,IVVC - MULTAS E JUROS DE MORA,17244.0,8313.8
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTRAS TAXAS,OUTRAS TAXAS - MULTA E JUROS DE MORA - FISCALIZACAO ADMINISTRATIVA,5173.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTRAS TAXAS,"MULTAS E JUROS DE MORA - TIP, TCLLP, TSD",12838.0,11145588.56
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTRAS TAXAS,OUTRAS TAXAS - MULTAS / JUROS DE MORA / CORRECAO MONETARIA,1321396.0,549067.67
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IPTU,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IPTU,IPTU - MULTAS E JUROS DE MORA,327547692.0,110796754.9
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ITBI,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ITBI,ITBI - MULTA FORMAL OU PENAL,14.0,6233.39
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ITBI,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO ITBI,ITBI - MULTA E JUROS DE MORA,5005755.0,3781485.73
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,MULTAS E JUROS DE MORA DIVIDA ATIVA DA TAXA FISCALIZACAO VIGILANCIA SANITARIA,MULTAS E JUROS DE MORA DIVIDA ATIVA DA TAXA FISCALIZACAO VIGILANCIA SANITARIA,MULTAS E JUROS DE MORA DIVIDA ATIVA DA TAXA FISCALIZACAO VIGILANCIA SANITARIA - FMS,1031714.0,615756.71
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DAS CONTRIBUICOES,MULTAS E JUROS DE MORA CONTRIBUICOES PARA REGIME PROPRIO DE PREVIDENCIA DO SERVIDOR - RPPS,MULTAS E JUROS DE MORA DAS CONTRIBUICOES DO SERVIDOR PARA O RPPS,MULTAS E JUROS DE MORA DAS CONTRIBUICOES DO SERVIDOR PARA O RPPS,32400.0,15192.21
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DO ISS,MULTAS E JUROS DE MORA DO ISS,MULTAS E JUROS DE MORA - ISS,94229596.0,52863548.74
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DO IPTU,MULTAS E JUROS DE MORA DO IPTU,MULTAS E JUROS DE MORA - IMPOSTO PREDIAL,18750242.0,8147878.93
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DO IPTU,MULTAS E JUROS DE MORA DO IPTU,MULTAS E JUROS DE MORA - IMPOSTO TERRITORIAL URBANO,1317229.0,566911.78
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DA TAXA DE FISCALIZACAO E VIGILANCIA SANITARIA,MULTAS E JUROS DE MORA DA TAXA DE FISCALIZACAO E VIGILANCIA SANITARIA,MULTAS E JUROS DE MORA - TAXA DE INSPECAO SANITARIA - FMS,2460973.0,626220.41
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA - TAXA LIC.FISCAL.OBRAS REAL.LOGRAD. PUBL.,5319.0,195.06
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA - TAXA DE USO DE AREA PUBLICA,116791.0,54850.94
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA - TAXA DE COLETA DOMICILIAR DO LIXO,3426993.0,1654233.15
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DOS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,MULTAS E JUROS DE MORA - OUTRAS TAXAS,2387367.0,757659.24
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DAS MULTAS PREVISTAS NA LEGISLACAO SANITARIA - FMS,861933.0,583601.13
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DA MULTA COD.DEF.CONSUMIDOR LEI FED 8078/90 FUMDC,81713.0,46755.39
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,MULTAS POR INFRACOES - MULTAS JUROS DE MORA E CORRECAO MONETARIA,3515392.0,3884731.04
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS,OUTRAS RECEITAS DE DIVIDA ATIVA NAO TRIBUTARIA - MULTAS JUROS DE MORA E CORRECAO MONETARIA,150616.0,3987722.63
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE PASSAGEIROS E CARGAS,MULTAS ADMINISTRACAO DIRETA,MULTAS ADMINISTRACAO DIRETA,8059816.0,5076458.34
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE PASSAGEIROS E CARGAS,MULTAS ADMINISTRACAO DIRETA,MULTAS DE TRANSPORTE IRREGULAR DE PASSAGEIROS,0.0,682892.83
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,OUTRAS MULTAS,OUTRAS MULTAS,MULTAS ADMINISTRATIVAS - F/SPA,0.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,OUTRAS MULTAS,OUTRAS MULTAS,MULTAS - LEI 10.741/03 - ESTATUTO NACIONAL DO IDOSO-FMID,0.0,1150.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,OUTRAS MULTAS,OUTRAS MULTAS,MULTA DE FISCALIZACAO DE DEFESA DO CONSUMIDOR - FUMDC,76185.0,480870.49
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,OUTRAS MULTAS,OUTRAS MULTAS,TERMO DE AJUSTAMENTO DE CONDUTA - TAC (DARM) - FUMDC,43.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,OUTRAS MULTAS,OUTRAS MULTAS,TERMO DE AJUSTAMENTO DE CONDUTA  TAC (C/C) - FUMDC,1505491.0,408882.85
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,OUTRAS MULTAS,OUTRAS MULTAS,MULTAS POR INFRACOES - COMLURB,5252492.0,5209308.01
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,AUTO DE INFRACAO - APARELHOS DE TRANSPORTE - ELEVADORES,1708.0,1218.89
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,AUTO DE INFRACAO - AR CONDICIONADO E VENTILACAO MECANICA,25635.0,11151.85
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,INFRACOES - OBRAS PARTICULARES,3915277.0,1439813.65
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,INFRACOES - LICENCA PARA ESTABELECIMENTO,442897.0,199327.63
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,INFRACOES - PUBLICIDADE,425735.0,413793.85
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,INFRACOES POR USO DE AREA PUBLICA,914272.0,467126.11
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR AUTO DE INFRACAO,MULTAS POR AUTO DE INFRACAO,OUTRAS INFRACOES,3928358.0,1222461.45
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS PREVISTAS NA LEGISLACAO SANITARIA,MULTAS PREVISTAS NA LEGISLACAO SANITARIA,MULTAS PREVISTAS NA LEGISLACAO SANITARIA - FMS,5816012.0,3005584.62
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS DE TRANSITO-CONVENIO MUNICIPIO/DETRAN,180294362.0,152568798.59
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS DE TRANSITO-REG.NAC.INFRACOES DE TRANSITO-RENAINF,6076530.0,6847929.02
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS DE TRANSITO-LEI N.5637/2013,0.0,273602.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS PREVISTAS NA LEGISLACAO TRANSITO,MULTAS DE TRANSITO-TRANSPORTE IRREGULAR,0.0,16565.78
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - EMPRESAS,MULTAS POR INFRACOES CONTRATUAIS - RIOLUZ,852.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - EMPRESAS,MULTAS POR INFRACOES CONTRATUAIS - IPLANRIO,65121.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - EMPRESAS,MULTAS POR INFRACOES CONTRATUAIS - RIOURBE,0.0,4586.73
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - EMPRESAS,MULTAS POR INFRACOES CONTRATUAIS - COMLURB,26906.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - EMPRESAS,MULTAS POR INFRACOES CONTRATUAIS - MULTIRIO,1056.0,1713.36
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - AUTARQUIAS E FUNDACOES,MULTAS POR INFRACOES CONTRATUAIS - RIOZOO,1332.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,INFRACOES CONTRATUAIS - ADMINISTRACAO DIRETA,598306.0,822836.93
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,INFRACOES CONTRATUAIS - RECOLHIMENTO RECEITA REDE BANCARIA,9049.0,7821.08
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,MULTAS POR INFRACOES CONTRATUAIS - FUNDEF,5166.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,MULTAS POR INFRACOES CONTRATUAIS - FMS,7028.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,MULTAS POR INFRACOES CONTRATUAIS - FMS,166448.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,MULTAS POR INFRACOES CONTRATUAIS - FMS,153.0,0.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS E JUROS PREVISTOS EM CONTRATOS,MULTAS E JUROS PREVISTOS EM CONTRATOS - ADM. DIRETA,MULTAS POR INFRACOES CONTRATUAIS,0.0,45000.0
2016,OUTRAS RECEITAS CORRENTES,MULTAS E JUROS DE MORA,MULTAS DE OUTRAS ORIGENS,MULTAS POR DANOS AO MEIO AMBIENTE,MULTAS POR DANOS AO MEIO AMBIENTE,MULTAS PREVISTAS NA LEGISLACAO DO MEIO AMBIENTE,1647533.0,1842818.04
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREV.DOS SERVIDORES,COMPENSACAO PREVIDENCIARIA,COMPENSACAO PREVIDENCIARIA,150000000.0,118865537.87
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES - EMPRESAS,OUTRAS RESTITUICOES - COMLURB,0.0,577722.79
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES - EMPRESAS,OUTRAS RESTITUICOES/RESSARCIMENTO PLANO DE SAUDE DOS ESTATUTARIOS - RIOLUZ,9480.0,0.0
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES - EMPRESAS,OUTRAS RESTITUICOES - RIOTUR,74149.0,26265.77
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES - EMPRESAS,OUTRAS RESTITUICOES - IMPRENSA (EMAG),1850.0,0.0
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES - EMPRESAS,OUTRAS RESTITUICOES - RIOCENTRO,20000.0,0.0
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,ANULACAO DE DESPESAS DE EXERCICIOS ANTERIORES,1832303.0,32627.52
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,ANULACAO DE DESPESAS - FUNDEF/FUNDEB,24700.0,36766.26
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,RESTITUICAO DE DESPESA DE PESSOAL - SMA,696301.0,406151.61
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,ANULACAO DE DESPESA - FOE,165.0,3652.34
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,ANULACAO DE DESPESA - FMS,40789.0,31689.84
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,ANULACAO DE DESPESA - FMS,0.0,1046644.75
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES-ADMINISTRACAO DIRETA,RESTITUICAO DE RECURSOS DE INCENTIVO CULTURAL,0.0,119034.27
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,OUTRAS RESTITUICOES,OUTRAS RESTITUICOES - AUTARQUIAS E FUNDACOES,RESTITUICAO DE PUBLICACOES E OUTRAS DESPESAS-FUNDACAO CIDADE DAS ARTES,6600.0,37065.95
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,RESTITUICOES DE CONVENIOS,RESTITUICOES DE CONVENIOS-ADMINISTRACAO DIRETA,RESTITUICOES DE CONVENIOS-SME,659474.0,0.0
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,RECUPERACAO DE DESPESAS DE EXERCICIOS ANTERIORES,RECUPERACAO DE DESPESAS DE EXERCICIOS ANTERIORES,RECUPERACAO DE DESPESAS DE EXERCICIOS ANTERIORES,6822249.0,9632312.87
2016,OUTRAS RECEITAS CORRENTES,INDENIZACOES E RESTITUICOES,RESTITUICOES,RECUPERACAO DE DESPESAS DE EXERCICIOS ANTERIORES,RECUPERACAO DE DESPESAS DE EXERCICIOS ANTERIORES,RECUPERACAO DE DESPESAS DE EXERCICIOS ANTERIORES - FMAS,0.0,230367.87
